@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 5\n','Number of rules: 8\n','Number of rules: 6\n','Number of rules: 11\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 4\n','Number of rules: 13\n','Number of rules: 34\n','Number of rules: 37\n','Number of rules: 43\n','Number of rules: 41\n','Number of rules: 40\n','Number of rules: 39\n','Number of rules: 33\n','Number of rules: 36\n','Number of rules: 44\n','Number of rules: 32\n','Number of rules: 38\n','Number of rules: 35\n','Number of rules: 30\n','Number of rules: 46\n','Number of rules: 42\n','Number of rules: 53\n','Number of rules: 29\n','Number of rules: 45\n','Number of rules: 27\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 81\nSize of the tree: 121\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 83\nSize of the tree: 124\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 97\nSize of the tree: 145\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 87\nSize of the tree: 130\n','Number of leaves: 65\nSize of the tree: 97\n','Number of leaves: 93\nSize of the tree: 139\n','Number of leaves: 75\nSize of the tree: 112\n','Number of leaves: 79\nSize of the tree: 118\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 73\nSize of the tree: 109\n','Number of leaves: 95\nSize of the tree: 142\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 91\nSize of the tree: 136\n','Number of leaves: 89\nSize of the tree: 133\n','Number of leaves: 63\nSize of the tree: 94\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,55,14,0,79.710145,20.289855,0,0.552778,0.257156,0.39172,56.562413,82.243919,64.317849,52.023651,12.294199,0.932143,0.753966,0.178177,28.520632,0.413342,44.343261,0.844444,38,0.291667,7,0.708333,17,0.155556,7,0.844444,0.844444,0.844444,0.552778,0.85463,0.924356,0.797101,0.244324,0.755676,0.202899,0.797101,0.797101,0.797101,0.552778,0.85463,0.850835,0.776389,0.797101,0.002,0,0,0,0,0,3507,64387,8534,98.550725,83.333333,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.410256,0.302748,0.445411,66.590585,93.516699,64.317849,94.482887,-30.165038,0.932143,1.369317,-0.437174,20.766943,0.30097,32.287994,0.755556,34,0.333333,8,0.666667,16,0.244444,11,0.809524,0.755556,0.781609,0.412047,0.789815,0.877767,0.724638,0.302415,0.697585,0.275362,0.734069,0.724638,0.727989,0.412047,0.789815,0.78486,0.70453,0.724638,0.002,0,0,0,0,0,3507,64387,8534,94.202899,78.985507,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,46,23,0,66.666667,33.333333,0,0.211624,0.337906,0.4749,74.323845,99.708082,64.317849,82.596084,-18.278234,0.932143,1.197045,-0.264902,15.408072,0.223305,23.956137,0.822222,37,0.625,15,0.375,9,0.177778,8,0.711538,0.822222,0.762887,0.217993,0.726852,0.853136,0.666667,0.469444,0.530556,0.333333,0.64819,0.666667,0.650239,0.217993,0.726852,0.745028,0.600955,0.666667,0.001,0.001,0,0,0,0,3507,64387,8534,97.101449,84.057971,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,621,70,56,14,0,80,20,0,0.556561,0.235236,0.362637,51.460473,75.6737,65.831562,40.409258,25.422304,0.940451,0.577275,0.363176,31.935587,0.456223,48.511057,0.866667,39,0.32,8,0.68,17,0.133333,6,0.829787,0.866667,0.847826,0.557681,0.891556,0.939571,0.8,0.253333,0.746667,0.2,0.79741,0.8,0.798007,0.557681,0.891556,0.906069,0.77808,0.8,0.002,0,0,0,0,0,3507,64286,8635,98.571429,80.714286,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,51,18,0,73.913043,26.086957,0,0.435455,0.29797,0.43099,64.985239,89.631853,65.213365,56.248081,8.965284,0.945121,0.81519,0.129932,22.211646,0.321908,34.059961,0.795455,35,0.36,9,0.64,16,0.204545,9,0.795455,0.795455,0.795455,0.435455,0.823636,0.908782,0.73913,0.303676,0.696324,0.26087,0.73913,0.73913,0.73913,0.435455,0.823636,0.825009,0.717727,0.73913,0.002,0,0,0,0,0,3507,64387,8534,98.550725,86.956522,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.49635,0.263267,0.390864,57.906563,82.064136,64.317849,73.546118,-9.228269,0.932143,1.065886,-0.133743,27.476035,0.398203,42.719144,0.888889,40,0.416667,10,0.583333,14,0.111111,5,0.8,0.888889,0.842105,0.503497,0.87037,0.939304,0.782609,0.310386,0.689614,0.217391,0.778032,0.782609,0.77569,0.503497,0.87037,0.860176,0.746634,0.782609,0.001,0.001,0,0,0,0,3507,64387,8534,98.550725,81.884058,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.387097,0.322623,0.461563,70.962141,96.907865,64.317849,67.00843,-2.69058,0.932143,0.971137,-0.038994,17.814524,0.258182,27.697636,0.8,36,0.416667,10,0.583333,14,0.2,9,0.782609,0.8,0.791209,0.387298,0.776852,0.89036,0.724638,0.341304,0.658696,0.275362,0.722117,0.724638,0.723221,0.387298,0.776852,0.79293,0.693477,0.724638,0.002,0.001,0.01,0,10,0,3507,64387,8534,98.550725,81.884058,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.433846,0.298545,0.42043,65.666269,88.271703,64.317849,52.457131,11.860718,0.932143,0.760248,0.171894,21.846947,0.316622,33.96716,0.933333,42,0.541667,13,0.458333,11,0.066667,3,0.763636,0.933333,0.84,0.463856,0.811111,0.902043,0.768116,0.376449,0.623551,0.231884,0.771316,0.768116,0.749199,0.463856,0.811111,0.82335,0.709474,0.768116,0.001,0.001,0,0,0,0,3507,64387,8534,100,86.231884,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,49,20,0,71.014493,28.985507,0,0.348442,0.28297,0.410777,62.240482,86.244901,64.317849,51.126155,13.191694,0.932143,0.740959,0.191184,23.704031,0.343537,36.854515,0.8,36,0.458333,11,0.541667,13,0.2,9,0.765957,0.8,0.782609,0.349184,0.828704,0.893631,0.710145,0.368478,0.631522,0.289855,0.705071,0.710145,0.706994,0.349184,0.828704,0.839348,0.673913,0.710145,0.002,0,0,0,0,0,3507,64387,8534,97.101449,84.782609,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,56,13,0,81.15942,18.84058,0,0.572246,0.256681,0.393649,56.45802,82.648921,64.317849,60.620466,3.697384,0.932143,0.878557,0.053585,28.372098,0.41119,44.112324,0.888889,40,0.333333,8,0.666667,16,0.111111,5,0.833333,0.888889,0.860215,0.575055,0.825,0.866524,0.811594,0.256039,0.743961,0.188406,0.808489,0.811594,0.808353,0.575055,0.825,0.814591,0.785663,0.811594,0.002,0,0,0,0,0,3507,64387,8534,95.652174,80.434783,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,49,20,0,71.014493,28.985507,0,0.348442,0.339737,0.466461,74.726558,97.936096,64.317849,69.359638,-5.041789,0.932143,1.005212,-0.073069,15.991356,0.231759,24.863015,0.8,36,0.458333,11,0.541667,13,0.2,9,0.765957,0.8,0.782609,0.349184,0.715741,0.830544,0.710145,0.368478,0.631522,0.289855,0.705071,0.710145,0.706994,0.349184,0.715741,0.756695,0.673913,0.710145,0.002,0,0,0,0,0,3507,64387,8534,94.202899,84.057971,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.551365,0.280253,0.414876,61.642758,87.105544,64.317849,54.669993,9.647857,0.932143,0.792319,0.139824,25.287541,0.366486,39.316522,0.755556,34,0.166667,4,0.833333,20,0.244444,11,0.894737,0.755556,0.819277,0.563862,0.839815,0.919841,0.782609,0.19372,0.80628,0.217391,0.807928,0.782609,0.787276,0.563862,0.839815,0.853879,0.773275,0.782609,0.012,0.001,0,0,0,0,3507,64387,8534,98.550725,86.956522,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.468208,0.277635,0.421802,61.066869,88.559853,64.317849,69.53084,-5.21299,0.932143,1.007693,-0.075551,24.902638,0.360908,38.718083,0.866667,39,0.416667,10,0.583333,14,0.133333,6,0.795918,0.866667,0.829787,0.472402,0.817593,0.903339,0.768116,0.318116,0.681884,0.231884,0.762555,0.768116,0.762509,0.472402,0.817593,0.808254,0.733075,0.768116,0.002,0.001,0,0,0,0,3507,64387,8534,95.652174,80.434783,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,621,70,50,20,0,71.428571,28.571429,0,0.388646,0.320257,0.456552,70.059718,95.271506,65.831562,70.638852,-4.80729,0.940451,1.009126,-0.068676,18.966123,0.270945,28.810076,0.755556,34,0.36,9,0.64,16,0.244444,11,0.790698,0.755556,0.772727,0.389375,0.762667,0.826743,0.714286,0.31873,0.68127,0.285714,0.719946,0.714286,0.716533,0.389375,0.762667,0.779265,0.694056,0.714286,0.002,0.001,0.01,0,10,0,3507,64286,8635,95.714286,82.857143,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,57,12,0,82.608696,17.391304,0,0.601156,0.214893,0.336615,47.266589,70.674202,64.317849,38.35202,25.965829,0.932143,0.555826,0.376316,34.913793,0.505997,54.28321,0.911111,41,0.333333,8,0.666667,16,0.088889,4,0.836735,0.911111,0.87234,0.60654,0.915741,0.957253,0.826087,0.248309,0.751691,0.173913,0.823957,0.826087,0.821882,0.60654,0.915741,0.911849,0.799807,0.826087,0.001,0.001,0,0,0,0,3507,64387,8534,98.550725,80.434783,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.451613,0.27963,0.407783,61.50584,85.616463,64.317849,51.350231,12.967618,0.932143,0.744206,0.187936,24.998237,0.362293,38.866718,0.822222,37,0.375,9,0.625,15,0.177778,8,0.804348,0.822222,0.813187,0.451848,0.830556,0.906636,0.753623,0.306401,0.693599,0.246377,0.751418,0.753623,0.752356,0.451848,0.830556,0.844932,0.725742,0.753623,0.003,0.001,0,0,0,0,3507,64387,8534,98.550725,85.507246,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.429197,0.278788,0.41912,61.320604,87.996647,64.317849,62.051538,2.266311,0.932143,0.899298,0.032845,24.576785,0.356185,38.211454,0.866667,39,0.458333,11,0.541667,13,0.133333,6,0.78,0.866667,0.821053,0.435376,0.836111,0.92472,0.753623,0.34529,0.65471,0.246377,0.746682,0.753623,0.745783,0.435376,0.836111,0.824755,0.712852,0.753623,0.002,0,0,0.01,0,10,3507,64387,8534,95.652174,79.710145,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,55,14,0,79.710145,20.289855,0,0.525074,0.268309,0.381563,59.015657,80.111279,64.317849,43.15652,21.161329,0.932143,0.625457,0.306686,26.960512,0.390732,41.91762,0.911111,41,0.416667,10,0.583333,14,0.088889,4,0.803922,0.911111,0.854167,0.5363,0.865741,0.930184,0.797101,0.302657,0.697343,0.202899,0.794828,0.797101,0.788949,0.5363,0.865741,0.879199,0.760417,0.797101,0.002,0,0,0,0,0,3507,64387,8534,100,86.956522,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,47,22,0,68.115942,31.884058,0,0.253687,0.345334,0.481121,75.957664,101.014148,64.317849,70.94127,-6.623421,0.932143,1.028134,-0.095992,14.132697,0.204822,21.973212,0.822222,37,0.583333,14,0.416667,10,0.177778,8,0.72549,0.822222,0.770833,0.259111,0.72963,0.852755,0.681159,0.442271,0.557729,0.318841,0.666382,0.681159,0.668349,0.259111,0.72963,0.75552,0.623512,0.681159,0.009,0.001,0,0,0,0,3507,64387,8534,94.202899,79.710145,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,57,12,0,82.608696,17.391304,0,0.616667,0.238397,0.361271,52.436487,75.850962,64.317849,44.687431,19.630418,0.932143,0.647644,0.284499,31.324471,0.453978,48.702609,0.866667,39,0.25,6,0.75,18,0.133333,6,0.866667,0.866667,0.866667,0.616667,0.887037,0.944033,0.826087,0.20942,0.79058,0.173913,0.826087,0.826087,0.826087,0.616667,0.887037,0.879952,0.808333,0.826087,0.002,0,0.01,0,10,0,3507,64387,8534,97.101449,85.507246,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.485842,0.26899,0.394524,59.16537,82.832514,64.317849,48.325323,15.992526,0.932143,0.700367,0.231776,26.624906,0.385868,41.395827,0.911111,41,0.458333,11,0.541667,13,0.088889,4,0.788462,0.911111,0.845361,0.500462,0.827778,0.891979,0.782609,0.329831,0.670169,0.217391,0.780199,0.782609,0.771895,0.500462,0.827778,0.853425,0.739754,0.782609,0.002,0.009,0,0,0,0,3507,64387,8534,98.550725,85.507246,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,46,23,0,66.666667,33.333333,0,0.299338,0.350835,0.472217,77.167511,99.14478,64.317849,104.426189,-40.108339,0.932143,1.513423,-0.58128,13.572148,0.196698,21.101682,0.688889,31,0.375,9,0.625,15,0.311111,14,0.775,0.688889,0.729412,0.302872,0.738889,0.866102,0.666667,0.352778,0.647222,0.333333,0.685345,0.666667,0.672586,0.302872,0.738889,0.744905,0.647725,0.666667,0.007,0,0.01,0,10,0,3507,64387,8534,95.652174,86.231884,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,50,19,0,72.463768,27.536232,0,0.3989,0.287047,0.435039,62.602978,90.473815,65.213365,66.123202,-0.909838,0.945121,0.958307,-0.013186,23.781701,0.344662,36.467527,0.795455,35,0.4,10,0.6,15,0.204545,9,0.777778,0.795455,0.786517,0.399099,0.83,0.911802,0.724638,0.329183,0.670817,0.275362,0.722424,0.724638,0.723375,0.399099,0.83,0.823994,0.699381,0.724638,0.004,0,0,0,0,0,3507,64387,8534,97.101449,81.15942,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,621,70,55,15,0,78.571429,21.428571,0,0.520548,0.280466,0.398408,61.35498,83.138269,65.831562,49.14565,16.685913,0.940451,0.702081,0.23837,26.05914,0.372273,39.584568,0.866667,39,0.36,9,0.64,16,0.133333,6,0.8125,0.866667,0.83871,0.522958,0.842667,0.913419,0.785714,0.279048,0.720952,0.214286,0.782062,0.785714,0.782332,0.522958,0.842667,0.852023,0.75978,0.785714,0.002,0.001,0,0,0,0,3507,64286,8635,98.571429,85,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.457227,0.300683,0.443226,66.136358,93.057863,64.317849,69.268098,-4.950249,0.932143,1.003885,-0.071743,21.580111,0.312755,33.55229,0.888889,40,0.458333,11,0.541667,13,0.111111,5,0.784314,0.888889,0.833333,0.467003,0.764815,0.814522,0.768116,0.33756,0.66244,0.231884,0.762717,0.768116,0.758799,0.467003,0.764815,0.753092,0.72619,0.768116,0.002,0.001,0.01,0,10,0,3507,64387,8534,94.202899,84.057971,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,49,20,0,71.014493,28.985507,0,0.348442,0.311371,0.437583,68.487365,91.873015,64.317849,65.557372,-1.239523,0.932143,0.950107,-0.017964,19.229265,0.278685,29.897245,0.8,36,0.458333,11,0.541667,13,0.2,9,0.765957,0.8,0.782609,0.349184,0.79537,0.893431,0.710145,0.368478,0.631522,0.289855,0.705071,0.710145,0.706994,0.349184,0.79537,0.81104,0.673913,0.710145,0.005,0,0,0,0,0,3507,64387,8534,98.550725,86.956522,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,49,20,0,71.014493,28.985507,0,0.348442,0.322639,0.478075,70.965656,100.37462,64.317849,80.054493,-15.736643,0.932143,1.16021,-0.228067,17.706119,0.25661,27.52909,0.8,36,0.458333,11,0.541667,13,0.2,9,0.765957,0.8,0.782609,0.349184,0.764815,0.880515,0.710145,0.368478,0.631522,0.289855,0.705071,0.710145,0.706994,0.349184,0.764815,0.78493,0.673913,0.710145,0.001,0.001,0,0,0,0,3507,64387,8534,94.202899,81.884058,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,54,15,0,78.26087,21.73913,0,0.534413,0.28731,0.409811,63.19496,86.042115,64.317849,54.723537,9.594312,0.932143,0.793095,0.139048,23.560616,0.341458,36.631536,0.8,36,0.25,6,0.75,18,0.2,9,0.857143,0.8,0.827586,0.536745,0.838889,0.91666,0.782609,0.232609,0.767391,0.217391,0.79089,0.782609,0.785254,0.536745,0.838889,0.845945,0.766734,0.782609,0.002,0.001,0,0,0,0,3507,64387,8534,98.550725,84.782609,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,53,16,0,76.811594,23.188406,0,0.457227,0.256356,0.406022,56.386468,85.246652,64.317849,51.645726,12.672123,0.932143,0.748489,0.183654,27.505307,0.398628,42.764657,0.888889,40,0.458333,11,0.541667,13,0.111111,5,0.784314,0.888889,0.833333,0.467003,0.871296,0.940712,0.768116,0.33756,0.66244,0.231884,0.762717,0.768116,0.758799,0.467003,0.871296,0.870617,0.72619,0.768116,0.002,0,0,0,0,0,3507,64387,8534,98.550725,78.26087,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,55,14,0,79.710145,20.289855,0,0.561308,0.247555,0.358516,54.450753,75.272539,64.317849,40.742132,23.575717,0.932143,0.590466,0.341677,29.861897,0.432781,46.42863,0.822222,37,0.25,6,0.75,18,0.177778,8,0.860465,0.822222,0.840909,0.562413,0.888889,0.939929,0.797101,0.224879,0.775121,0.202899,0.801976,0.797101,0.798854,0.562413,0.888889,0.89789,0.780455,0.797101,0.003,0,0,0,0,0,3507,64387,8534,98.550725,84.057971,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,52,17,0,75.362319,24.637681,0,0.451613,0.295903,0.432008,65.085088,90.702528,64.317849,89.914905,-25.597056,0.932143,1.303115,-0.370972,22.136768,0.320823,34.417768,0.822222,37,0.375,9,0.625,15,0.177778,8,0.804348,0.822222,0.813187,0.451848,0.818519,0.909302,0.753623,0.306401,0.693599,0.246377,0.751418,0.753623,0.752356,0.451848,0.818519,0.813415,0.725742,0.753623,0.002,0,0.01,0,10,0,3507,64387,8534,95.652174,81.15942,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,51,18,0,73.913043,26.086957,0,0.435967,0.290757,0.413003,63.95311,86.712331,64.317849,52.048894,12.268955,0.932143,0.754332,0.177811,23.237947,0.336782,36.129857,0.777778,35,0.333333,8,0.666667,16,0.222222,10,0.813953,0.777778,0.795455,0.436826,0.814815,0.885792,0.73913,0.294686,0.705314,0.26087,0.744886,0.73913,0.741383,0.436826,0.814815,0.835804,0.717727,0.73913,0.002,0.001,0,0,0,0,3507,64387,8534,98.550725,85.507246,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,622,69,55,14,0,79.710145,20.289855,0,0.536913,0.254125,0.376044,55.423082,78.204855,65.213365,43.279496,21.933869,0.945121,0.627239,0.317882,29.706238,0.430525,45.552378,0.909091,40,0.4,10,0.6,15,0.090909,4,0.8,0.909091,0.851064,0.54781,0.862727,0.916402,0.797101,0.288011,0.711989,0.202899,0.796186,0.797101,0.789743,0.54781,0.862727,0.883242,0.766441,0.797101,0.002,0,0,0,0,0,3507,64387,8534,98.550725,84.057971,?,?,?,?,?
pima_diabetes-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220305.1256,621,70,49,21,0,70,30,0,0.340807,0.306782,0.453227,67.11192,94.577644,65.831562,90.129596,-24.298034,0.940451,1.287566,-0.347115,20.689598,0.295566,31.428083,0.777778,35,0.44,11,0.56,14,0.222222,10,0.76087,0.777778,0.769231,0.340975,0.762667,0.847379,0.7,0.362222,0.637778,0.3,0.697464,0.7,0.698587,0.340975,0.762667,0.772064,0.67033,0.7,0.002,0,0,0,0,0,3507,64286,8635,95.714286,81.428571,?,?,?,?,?
